DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Year
2020-01-28,CTUM,Centum Investment Company Plc,19.6,33.5,28.3,28.9,28.7,28.9,-0.2,0.69%,"26,600",-,2020
2020-01-28,HAFR,Home Afrika Ltd,0.3,0.69,0.46,0.52,0.47,0.5,-0.03,6.00%,"287,000",-,2020
2020-01-28,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-01-28,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.2,2.2,2.2,2.2,-,-,"186,600",-,2020
2020-01-28,TCL,Trans-Century Plc,1.42,4,2.5,2.5,2.5,2.31,0.19,8.23%,100,-,2020
2020-01-28,NSE,Nairobi Securities Exchange Plc,6.5,13,11.5,11.85,11.75,11.35,0.4,3.52%,"1,300",-,2020
2020-01-28,BOC,BOC Kenya Plc,53,72,63,63,63,63,-,-,-,-,2020
2020-01-28,BAT,British American Tobacco Kenya Plc,305,545,490,490,490,490,-,-,-,-,2020
2020-01-28,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,8.38,0.62,7.40%,"1,000",-,2020
2020-01-28,EABL,East African Breweries Ltd,135,222.25,212,215,214.75,215.5,-0.75,0.35%,"122,100",-,2020
2020-01-28,FTGH,Flame Tree Group Holdings Ltd,0.76,3,2,2,2,2,-,-,"5,100",-,2020
2020-01-28,ORCH,Kenya Orchards Ltd,12.25,12.6,12.5,12.5,12.5,12.5,-,-,-,-,2020
2020-01-28,UNGA,Unga Group Ltd,26.1,36.5,31,31,31,31,-,-,-,-,2020
2020-01-28,SCOM,Safaricom Plc,23.5,33.5,29.75,30.5,29.95,30.7,-0.75,2.44%,"1,572,800",-,2020
2020-01-28,FAHR,Stanlib Fahari Income-REIT,5.5,10,8.88,9.7,9.06,8.98,0.08,0.89%,"10,300",-,2020
2020-01-28,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,520.00","1,520.00","1,520.00","1,520.00",-,-,-,-,2020
2020-01-28,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,214.86,217.98,216.28,217.98,-1.7,0.78%,-,-,2020
2020-01-28,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,221.77,225.36,222.83,225.36,-2.53,1.12%,-,-,2020
2020-01-28,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,630.47","2,630.47","2,630.47","2,632.48",-2.01,0.08%,-,-,2020
2020-01-28,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,021.20","4,021.20","4,021.20","4,046.98",-25.78,0.64%,-,-,2020
2020-01-28,^NASI,NSE All-Share Index,124.3,171.36,161.32,161.32,161.32,163.26,-1.94,1.19%,-,-,2020
2020-01-28,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","2,135.13","2,135.13","2,135.13","2,150.78",-15.65,0.73%,-,-,2020
2020-01-28,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,821.95","1,821.95","1,821.95","1,835.31",-13.36,0.73%,-,-,2020
2020-01-29,EGAD,Eaagads Ltd,8.2,14,10.05,10.05,10.05,10.05,-,-,-,-,2020
2020-01-29,KUKZ,Kakuzi Plc,300,423.5,340,340,340,310,30,9.68%,100,-,2020
2020-01-29,KAPC,Kapchorua Tea Kenya Plc,59,95,77.5,77.5,77.5,77.5,-,-,400,-,2020
2020-01-29,LIMT,Limuru Tea Plc,385,475,440,440,440,440,-,-,-,-,2020
2020-01-29,SASN,Sasini Plc,14.8,19.6,17.8,17.8,17.8,17.8,-,-,-,-,2020
2020-01-29,WTK,Williamson Tea Kenya Plc,92,165,133,133,133,133,-,-,100,-,2020
2020-01-29,CGEN,Car and General (K) Ltd,20,26,24,24,24,26,-2,7.69%,500,-,2020
2020-01-29,ABSA,ABSA Bank Kenya Plc,9,14.2,12.95,13.1,13,13,-,-,"71,700",-,2020
2020-01-29,BKG,BK Group Plc,16.4,28,22.65,22.7,22.65,22.7,-0.05,0.22%,"2,222,500",-,2020
2020-01-29,COOP,Co-operative Bank of Kenya Ltd,10.5,17,14.85,15.5,15.4,15.4,-,-,"1,607,600",-,2020
2020-01-29,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,112,115,113.5,115,-1.5,1.30%,"17,900",-,2020
2020-01-29,EQTY,Equity Group Holdings Plc,30.5,55.5,49.75,50.5,50.5,50.75,-0.25,0.49%,"1,300,000",-,2020
2020-01-29,HFCK,HF Group Ltd,3.49,7.9,5.7,6,5.76,5.72,0.04,0.70%,"6,300",-,2020
2020-01-29,IMH,I & M Holdings Plc,43.1,59,56.5,56.75,56.5,57,-0.5,0.88%,"3,700",-,2020
2020-01-29,KCB,KCB Group Plc,33.75,55.5,52,52.5,52.25,52,0.25,0.48%,"1,471,100",-,2020
2020-01-29,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-01-29,NCBA,NCBA Group Plc,24.9,40,36.2,36.3,36.3,36.3,-,-,"42,000",-,2020
2020-01-29,SBIC,Stanbic Holdings Plc,76.5,118.5,105,105.25,105.25,106.75,-1.5,1.41%,"6,500",-,2020
2020-01-29,SCBK,Standard Chartered Bank Kenya Ltd,160,220,205,205,205,207.25,-2.25,1.09%,"2,400",-,2020
2020-01-29,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-01-29,EVRD,Eveready East Africa Ltd,0.75,1.28,1.1,1.2,1.16,1.21,-0.05,4.13%,500,-,2020
2020-01-29,XPRS,Express Kenya Plc,4,7.34,6.26,6.26,6.26,6.26,-,-,-,-,2020
2020-01-29,KQ,Kenya Airways Plc,0.8,5.5,2.4,2.57,2.48,2.46,0.02,0.81%,"16,000",-,2020
2020-01-29,LKL,Longhorn Publishers Plc,4.26,8.6,6.06,6.18,6.08,6.1,-0.02,0.33%,"4,000",-,2020
2020-01-29,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.76,0.76,0.76,0.76,-,-,200,-,2020
2020-01-29,NMG,Nation Media Group Plc,13,49,34.85,37,35.1,34.6,0.5,1.45%,"2,400",-,2020
2020-01-29,SMER,Sameer Africa Plc,1.91,4.69,2.56,2.65,2.57,2.7,-0.13,4.81%,"1,600",-,2020
2020-01-29,SGL,Standard Group Plc,18,31,26.95,26.95,26.95,26.95,-,-,-,-,2020
2020-01-29,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,17.6,17.6,17.6,17.6,-,-,-,-,2020
2020-01-29,UCHM,Uchumi Supermarket Plc,0.23,0.46,0.28,0.28,0.28,0.28,-,-,"2,700",-,2020
2020-01-29,SCAN,WPP ScanGroup Plc,10.75,25,16.8,18,16.85,18.65,-1.8,9.65%,"4,600",-,2020
2020-01-29,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-01-29,BAMB,Bamburi Cement Ltd,26,120,70,70.25,70,70.5,-0.5,0.71%,"4,100",-,2020
2020-01-29,CRWN,Crown Paints Kenya Plc,45,85,64,65.75,65,66,-1,1.52%,"3,700",-,2020
2020-01-29,CABL,East African Cables Ltd,1.44,3.98,2.13,2.4,2.13,2.37,-0.24,10.13%,"95,300",-,2020
2020-01-29,PORT,East African Portland Cement Ltd,12.6,18.5,13,13,13,13,-,-,-,-,2020
2020-01-29,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.54,5.6,5.58,5.6,-0.02,0.36%,"212,000",-,2020
2020-01-29,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-01-29,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-01-29,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,2.7,2.9,2.79,2.83,-0.04,1.41%,"146,800",-,2020
2020-01-29,TOTL,Total Kenya Ltd,22,30,28,28,28,27.8,0.2,0.72%,100,-,2020
2020-01-29,UMME,Umeme Ltd,5.68,8.6,8,8,8,8,-,-,"87,300",-,2020
2020-01-29,BRIT,Britam Holdings Plc,5.7,10.65,9.2,9.4,9.2,9.28,-0.08,0.86%,"102,400",-,2020
2020-01-29,CIC,CIC Insurance Group Ltd,2,3.65,2.86,2.95,2.9,2.92,-0.02,0.68%,"87,500",-,2020
2020-01-29,JUB,Jubilee Holdings Ltd,225,380.5,360,360,360,360,-,-,600,-,2020
2020-01-29,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,3,3.1,3.02,3,0.02,0.67%,"76,100",-,2020
2020-01-29,LBTY,Liberty Kenya Holdings Ltd,6.8,11,10.35,10.4,10.35,10.35,-,-,"2,100",-,2020
2020-01-29,SLAM,Sanlam Kenya Plc,12.8,20,17,18,17.55,18,-0.45,2.50%,"1,800",-,2020
2020-01-29,CTUM,Centum Investment Company Plc,19.6,33.5,28.05,28.9,28.4,28.7,-0.3,1.05%,"27,400",-,2020
2020-01-29,HAFR,Home Afrika Ltd,0.3,0.69,0.47,0.51,0.5,0.47,0.03,6.38%,"55,900",-,2020
2020-01-29,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-01-29,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.2,2.2,2.2,2.2,-,-,"251,300",-,2020
2020-01-29,TCL,Trans-Century Plc,1.42,4.03,2.52,2.52,2.52,2.5,0.02,0.80%,300,-,2020
2020-01-29,NSE,Nairobi Securities Exchange Plc,6.5,13,11,11.35,11.1,11.75,-0.65,5.53%,"8,900",-,2020
2020-01-29,BOC,BOC Kenya Plc,53,72,63,63,63,63,-,-,"1,000",-,2020
2020-01-29,BAT,British American Tobacco Kenya Plc,305,545,490,490,490,490,-,-,"5,000",-,2020
2020-01-29,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,200,-,2020
2020-01-29,EABL,East African Breweries Ltd,135,222.25,211,212.5,212,214.75,-2.75,1.28%,"56,900",-,2020
2020-01-29,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.91,2.05,2.01,2,0.01,0.50%,"45,800",-,2020
2020-01-29,ORCH,Kenya Orchards Ltd,12.25,12.6,12.5,12.5,12.5,12.5,-,-,-,-,2020
2020-01-29,UNGA,Unga Group Ltd,26.1,37,31,32,31.3,31,0.3,0.97%,"2,200",-,2020
2020-01-29,SCOM,Safaricom Plc,23.5,33.5,29.9,30.5,30.05,29.95,0.1,0.33%,"13,109,900",-,2020
2020-01-29,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.06,9.06,9.06,9.06,-,-,-,-,2020
2020-01-29,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,520.00","1,520.00","1,520.00","1,520.00",-,-,-,-,2020
2020-01-29,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,214.93,216.83,215.87,216.28,-0.41,0.19%,-,-,2020
2020-01-29,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,222.19,224.18,222.56,222.83,-0.27,0.12%,-,-,2020
2020-01-29,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,603.36","2,603.36","2,603.36","2,630.47",-27.11,1.03%,-,-,2020
2020-01-29,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,008.66","4,008.66","4,008.66","4,021.20",-12.54,0.31%,-,-,2020
2020-01-29,^NASI,NSE All-Share Index,124.3,171.36,161.21,161.21,161.21,161.32,-0.11,0.07%,-,-,2020
2020-01-29,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","2,130.87","2,130.87","2,130.87","2,135.13",-4.26,0.20%,-,-,2020
2020-01-29,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,817.41","1,817.41","1,817.41","1,821.95",-4.54,0.25%,-,-,2020
2020-01-30,EGAD,Eaagads Ltd,8.2,14,11,11,11,10.05,0.95,9.45%,100,-,2020
2020-01-30,KUKZ,Kakuzi Plc,300,423.5,320,320,320,340,-20,5.88%,300,-,2020
2020-01-30,KAPC,Kapchorua Tea Kenya Plc,59,95,77.5,77.5,77.5,77.5,-,-,-,-,2020
2020-01-30,LIMT,Limuru Tea Plc,385,475,440,440,440,440,-,-,100,-,2020
2020-01-30,SASN,Sasini Plc,14.8,19,17.9,18.45,18.4,17.8,0.6,3.37%,"2,300",-,2020
2020-01-30,WTK,Williamson Tea Kenya Plc,92,165,131,131,131,133,-2,1.50%,900,-,2020
2020-01-30,CGEN,Car and General (K) Ltd,20,26,24,24,24,24,-,-,500,-,2020
2020-01-30,ABSA,ABSA Bank Kenya Plc,8.96,14.2,12.8,13.1,13,13,-,-,"1,610,400",-,2020
2020-01-30,BKG,BK Group Plc,16.4,28,22.65,22.65,22.65,22.65,-,-,-,-,2020
2020-01-30,COOP,Co-operative Bank of Kenya Ltd,10.5,17,15,15.4,15.2,15.4,-0.2,1.30%,"155,200",-,2020
2020-01-30,DTK,Diamond Trust Bank Kenya Ltd,67,127,110.5,115,112,113.5,-1.5,1.32%,"134,800",-,2020
2020-01-30,EQTY,Equity Group Holdings Plc,30.5,55.5,49.9,50.25,50,50.5,-0.5,0.99%,"7,156,600",-,2020
2020-01-30,HFCK,HF Group Ltd,3.49,7.9,5.7,6,5.72,5.76,-0.04,0.69%,"10,300",-,2020
2020-01-30,IMH,I & M Holdings Plc,43.1,59,55,56.5,55.25,56.5,-1.25,2.21%,"42,600",-,2020
2020-01-30,KCB,KCB Group Plc,33.75,55.5,52,52.5,52,52.25,-0.25,0.48%,"1,162,300",-,2020
2020-01-30,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-01-30,NCBA,NCBA Group Plc,24.9,40,36,36.5,36.15,36.3,-0.15,0.41%,"19,900",-,2020
2020-01-30,SBIC,Stanbic Holdings Plc,76,118.5,108,110,109.25,105.25,4,3.80%,600,-,2020
2020-01-30,SCBK,Standard Chartered Bank Kenya Ltd,155,220,200,204,200.25,205,-4.75,2.32%,"8,800",-,2020
2020-01-30,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-01-30,EVRD,Eveready East Africa Ltd,0.75,1.28,1.11,1.2,1.12,1.16,-0.04,3.45%,"6,200",-,2020
2020-01-30,XPRS,Express Kenya Plc,3.5,7.34,5.7,6,5.72,6.26,-0.54,8.63%,"1,200",-,2020
2020-01-30,KQ,Kenya Airways Plc,0.8,4.95,2.45,2.5,2.5,2.48,0.02,0.81%,"58,200",-,2020
2020-01-30,LKL,Longhorn Publishers Plc,4.26,8.2,5.82,6.06,5.98,6.08,-0.1,1.64%,"17,300",-,2020
2020-01-30,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.76,0.76,0.76,0.76,-,-,-,-,2020
2020-01-30,NMG,Nation Media Group Plc,10.9,48,36,36.75,36.05,35.1,0.95,2.71%,"2,200",-,2020
2020-01-30,SMER,Sameer Africa Plc,1.91,4.69,2.56,2.7,2.57,2.57,-,-,"1,100",-,2020
2020-01-30,SGL,Standard Group Plc,18,31,26.95,26.95,26.95,26.95,-,-,200,-,2020
2020-01-30,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,18,18,18,17.6,0.4,2.27%,"1,800",-,2020
2020-01-30,UCHM,Uchumi Supermarket Plc,0.23,0.4,0.28,0.29,0.29,0.28,0.01,3.57%,"51,200",-,2020
2020-01-30,SCAN,WPP ScanGroup Plc,11,25,16.85,18.45,17.75,16.85,0.9,5.34%,"1,400",-,2020
2020-01-30,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-01-30,BAMB,Bamburi Cement Ltd,24.9,115,66,70,66.5,70,-3.5,5.00%,"2,000",-,2020
2020-01-30,CRWN,Crown Paints Kenya Plc,45,85,65,65,65,65,-,-,-,-,2020
2020-01-30,CABL,East African Cables Ltd,1.44,3.98,2.13,2.3,2.19,2.13,0.06,2.82%,"64,500",-,2020
2020-01-30,PORT,East African Portland Cement Ltd,12.6,18.5,13,13,13,13,-,-,-,-,2020
2020-01-30,KEGN,Kenya Electricity Generating Company Plc,4,6.3,5.54,5.8,5.6,5.58,0.02,0.36%,"251,500",-,2020
2020-01-30,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-01-30,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-01-30,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,2.78,2.9,2.85,2.79,0.06,2.15%,"223,000",-,2020
2020-01-30,TOTL,Total Kenya Ltd,22,30,27.75,27.8,27.8,28,-0.2,0.71%,"9,900",-,2020
2020-01-30,UMME,Umeme Ltd,5.68,8.6,8,8,8,8,-,-,"18,000",-,2020
2020-01-30,BRIT,Britam Holdings Plc,5.7,10.65,8.84,9.08,8.96,9.2,-0.24,2.61%,"95,200",-,2020
2020-01-30,CIC,CIC Insurance Group Ltd,2,3.65,2.8,2.9,2.82,2.9,-0.08,2.76%,"127,100",-,2020
2020-01-30,JUB,Jubilee Holdings Ltd,225,380,360,360,360,360,-,-,-,-,2020
2020-01-30,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.98,3.1,3.01,3.02,-0.01,0.33%,"340,000",-,2020
2020-01-30,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,10.3,10.4,10.4,10.35,0.05,0.48%,"1,200",-,2020
2020-01-30,SLAM,Sanlam Kenya Plc,12.8,19.5,17.55,17.55,17.55,17.55,-,-,-,-,2020
2020-01-30,CTUM,Centum Investment Company Plc,19.6,33.5,28.4,29,28.65,28.4,0.25,0.88%,"6,200",-,2020
2020-01-30,HAFR,Home Afrika Ltd,0.3,0.69,0.45,0.5,0.45,0.5,-0.05,10.00%,"1,247,800",-,2020
2020-01-30,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-01-30,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.2,2.2,2.2,2.2,-,-,"19,100",-,2020
2020-01-30,TCL,Trans-Century Plc,1.42,3.95,2.32,2.52,2.42,2.52,-0.1,3.97%,"21,000",-,2020
2020-01-30,NSE,Nairobi Securities Exchange Plc,6.5,13,11,11.1,11.05,11.1,-0.05,0.45%,"3,400",-,2020
2020-01-30,BOC,BOC Kenya Plc,53,72,63,63,63,63,-,-,"1,200",-,2020
2020-01-30,BAT,British American Tobacco Kenya Plc,305,545,485,490,485.75,490,-4.25,0.87%,700,-,2020
2020-01-30,CARB,Carbacid Investments Plc,7.1,9.4,9,9.3,9.2,9,0.2,2.22%,"2,500",-,2020
2020-01-30,EABL,East African Breweries Ltd,135,222.25,210,215,215,212,3,1.42%,"403,100",-,2020
2020-01-30,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.85,2,1.9,2.01,-0.11,5.47%,"3,100",-,2020
2020-01-30,ORCH,Kenya Orchards Ltd,12.25,12.6,12.5,12.5,12.5,12.5,-,-,-,-,2020
2020-01-30,UNGA,Unga Group Ltd,26.1,36.5,32,32,32,31.3,0.7,2.24%,300,-,2020
2020-01-30,SCOM,Safaricom Plc,23.5,33.5,30.05,30.8,30.6,30.05,0.55,1.83%,"4,690,800",-,2020
2020-01-30,FAHR,Stanlib Fahari Income-REIT,5.5,10,9.68,9.68,9.68,9.06,0.62,6.84%,"1,400",-,2020
2020-01-30,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,520.00","1,520.00","1,520.00","1,520.00",-,-,-,-,2020
2020-01-30,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,215.35,217.01,216.49,215.87,0.62,0.29%,-,-,2020
2020-01-30,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,222.07,224.65,223.86,222.56,1.3,0.58%,-,-,2020
2020-01-30,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","2,602.01","2,602.01","2,602.01","2,603.36",-1.35,0.05%,-,-,2020
2020-01-30,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,021.36","4,021.36","4,021.36","4,008.66",12.7,0.32%,-,-,2020
2020-01-30,^NASI,NSE All-Share Index,124.3,171.36,162.33,162.33,162.33,161.21,1.12,0.69%,-,-,2020
2020-01-30,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","2,131.74","2,131.74","2,131.74","2,130.87",0.87,0.04%,-,-,2020
2020-01-30,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,821.76","1,821.76","1,821.76","1,817.41",4.35,0.24%,-,-,2020
2020-01-31,EGAD,Eaagads Ltd,8.2,14,11,11,11,11,-,-,200,-,2020
2020-01-31,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-,2020
2020-01-31,KAPC,Kapchorua Tea Kenya Plc,59,95,77.5,77.5,77.5,77.5,-,-,-,-,2020
2020-01-31,LIMT,Limuru Tea Plc,385,475,440,440,440,440,-,-,200,-,2020
2020-01-31,SASN,Sasini Plc,14.8,19.6,18.4,18.4,18.4,18.4,-,-,-,-,2020
2020-01-31,WTK,Williamson Tea Kenya Plc,92,165,128,131,130.25,131,-0.75,0.57%,"5,900",-,2020
2020-01-31,CGEN,Car and General (K) Ltd,20,26,24,24,24,24,-,-,-,-,2020
2020-01-31,ABSA,ABSA Bank Kenya Plc,9.1,14.2,13,13.2,13.05,13,0.05,0.38%,"963,800",-,2020
2020-01-31,BKG,BK Group Plc,16.4,28,22.65,22.65,22.65,22.65,-,-,-,-,2020
2020-01-31,COOP,Co-operative Bank of Kenya Ltd,10.5,17,15,15.55,15.25,15.2,0.05,0.33%,"152,300",-,2020
2020-01-31,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,112,115,112,112,-,-,"133,600",-,2020
2020-01-31,EQTY,Equity Group Holdings Plc,30.5,55.5,49.9,50.5,50,50,-,-,"1,525,400",-,2020
2020-01-31,HFCK,HF Group Ltd,3.49,7.9,5.6,5.8,5.6,5.72,-0.12,2.10%,"10,800",-,2020
2020-01-31,IMH,I & M Holdings Plc,43.1,59,55,55,55,55.25,-0.25,0.45%,"10,200",-,2020
2020-01-31,KCB,KCB Group Plc,33.75,55.5,51.75,52.25,52.25,52,0.25,0.48%,"1,534,400",-,2020
2020-01-31,NBK,National Bank of Kenya Ltd,3.4,4.38,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-01-31,NCBA,NCBA Group Plc,24.9,40,36,36.3,36.1,36.15,-0.05,0.14%,"31,200",-,2020
2020-01-31,SBIC,Stanbic Holdings Plc,76.5,118.5,108,114,114,109.25,4.75,4.35%,"512,500",-,2020
2020-01-31,SCBK,Standard Chartered Bank Kenya Ltd,161,220,198,200,198,200.25,-2.25,1.12%,"33,700",-,2020
2020-01-31,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-01-31,EVRD,Eveready East Africa Ltd,0.75,1.28,1.11,1.17,1.13,1.12,0.01,0.89%,"1,600",-,2020
2020-01-31,XPRS,Express Kenya Plc,4.15,7.34,5.7,5.7,5.7,5.72,-0.02,0.35%,100,-,2020
2020-01-31,KQ,Kenya Airways Plc,0.8,5.5,2.3,2.54,2.5,2.5,-,-,"18,000",-,2020
2020-01-31,LKL,Longhorn Publishers Plc,4.26,8.6,5.52,6,5.62,5.98,-0.36,6.02%,"35,200",-,2020
2020-01-31,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.76,0.8,0.76,0.76,-,-,"1,100",-,2020
2020-01-31,NMG,Nation Media Group Plc,13.45,49,34.75,36.7,34.9,36.05,-1.15,3.19%,"33,800",-,2020
2020-01-31,SMER,Sameer Africa Plc,1.91,4.69,2.57,2.7,2.58,2.57,0.01,0.39%,"7,800",-,2020
2020-01-31,SGL,Standard Group Plc,18,31,26.95,26.95,26.95,26.95,-,-,-,-,2020
2020-01-31,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.45,18,18,18,18,-,-,-,-,2020
2020-01-31,UCHM,Uchumi Supermarket Plc,0.23,0.5,0.29,0.3,0.29,0.29,-,-,"4,000",-,2020
2020-01-31,SCAN,WPP ScanGroup Plc,10.5,25,17.75,17.75,17.75,17.75,-,-,500,-,2020
2020-01-31,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-01-31,BAMB,Bamburi Cement Ltd,26,120,72.5,72.5,72.5,66.5,6,9.02%,"1,200",-,2020
2020-01-31,CRWN,Crown Paints Kenya Plc,45,85,65,65,65,65,-,-,-,-,2020
2020-01-31,CABL,East African Cables Ltd,1.44,3.98,2.14,2.3,2.16,2.19,-0.03,1.37%,"9,600",-,2020
2020-01-31,PORT,East African Portland Cement Ltd,12.6,18.5,13,13,13,13,-,-,-,-,2020
2020-01-31,KEGN,Kenya Electricity Generating Company Plc,4,6.5,5.54,5.6,5.58,5.6,-0.02,0.36%,"162,700",-,2020
2020-01-31,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-01-31,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-01-31,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,2.73,2.9,2.8,2.85,-0.05,1.75%,"251,500",-,2020
2020-01-31,TOTL,Total Kenya Ltd,22,30,25.05,28.4,26.6,27.8,-1.2,4.32%,"21,000",-,2020
2020-01-31,UMME,Umeme Ltd,5.68,8.6,7.9,7.9,7.9,8,-0.1,1.25%,600,-,2020
2020-01-31,BRIT,Britam Holdings Plc,5.7,10.65,8.72,8.98,8.76,8.96,-0.2,2.23%,"11,300",-,2020
2020-01-31,CIC,CIC Insurance Group Ltd,2,3.65,2.8,2.9,2.87,2.82,0.05,1.77%,"17,800",-,2020
2020-01-31,JUB,Jubilee Holdings Ltd,225,381,360,360,360,360,-,-,"100,500",-,2020
2020-01-31,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.95,3.1,3,3.01,-0.01,0.33%,"226,300",-,2020
2020-01-31,LBTY,Liberty Kenya Holdings Ltd,6.8,11.2,10.3,10.3,10.3,10.4,-0.1,0.96%,"30,200",-,2020
2020-01-31,SLAM,Sanlam Kenya Plc,13,20,17.55,17.55,17.55,17.55,-,-,-,-,2020
2020-01-31,CTUM,Centum Investment Company Plc,19.6,33.5,28,28.75,28.25,28.65,-0.4,1.40%,"46,300",-,2020
2020-01-31,HAFR,Home Afrika Ltd,0.3,0.69,0.45,0.48,0.47,0.45,0.02,4.44%,"441,200",-,2020
2020-01-31,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-01-31,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.2,2.3,2.24,2.2,0.04,1.82%,"2,500",-,2020
2020-01-31,TCL,Trans-Century Plc,1.42,4.03,2.2,2.31,2.24,2.42,-0.18,7.44%,"22,900",-,2020
2020-01-31,NSE,Nairobi Securities Exchange Plc,7.04,13,11,11.45,11,11.05,-0.05,0.45%,"8,800",-,2020
2020-01-31,BOC,BOC Kenya Plc,53,72,63,63,63,63,-,-,-,-,2020
2020-01-31,BAT,British American Tobacco Kenya Plc,305,545,490,490,490,485.75,4.25,0.87%,"3,400",-,2020
2020-01-31,CARB,Carbacid Investments Plc,7.1,9.4,8.68,8.68,8.68,9.2,-0.52,5.65%,100,-,2020
2020-01-31,EABL,East African Breweries Ltd,135,222.25,212.5,215,214.25,215,-0.75,0.35%,"245,400",-,2020
