DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust,Year
2020-04-17,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-,2020
2020-04-17,CTUM,Centum Investment Company Plc,19.6,33.5,23,23.45,23,22.85,0.15,0.66%,"24,300",-,2020
2020-04-17,HAFR,Home Afrika Ltd,0.3,0.69,0.4,0.43,0.41,0.42,-0.01,2.38%,"43,900",-,2020
2020-04-17,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-04-17,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.3,2.3,2.3,2.3,-,-,-,-,2020
2020-04-17,TCL,Trans-Century Plc,1.42,4.03,1.62,1.86,1.65,1.8,-0.15,8.33%,"12,200",-,2020
2020-04-17,NSE,Nairobi Securities Exchange Plc,7,13,9.2,9.3,9.3,8.84,0.46,5.20%,"6,700",-,2020
2020-04-17,BOC,BOC Kenya Plc,53,72,66,66,66,66,-,-,-,-,2020
2020-04-17,BAT,British American Tobacco Kenya Plc,305,545,360,385,364.75,384.25,-19.5,5.07%,"16,400",-,2020
2020-04-17,CARB,Carbacid Investments Plc,7.1,9.4,9,9.08,9.08,9,0.08,0.89%,"1,300",-,2020
2020-04-17,EABL,East African Breweries Ltd,135,222.25,147.75,150,148,148.25,-0.25,0.17%,"443,400",-,2020
2020-04-17,FTGH,Flame Tree Group Holdings Ltd,0.76,3,1.02,1.13,1.03,1.13,-0.1,8.85%,"29,600",-,2020
2020-04-17,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-04-17,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,-,-,2020
2020-04-17,SCOM,Safaricom Plc,23.5,33.5,27.4,28.5,28,27.4,0.6,2.19%,"13,712,200",-,2020
2020-04-17,FAHR,Stanlib Fahari Income-REIT,5.5,10,8.3,8.4,8.34,8.22,0.12,1.46%,"3,600",-,2020
2020-04-17,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,615.00","1,615.00","1,615.00","1,615.00",-,-,-,-,2020
2020-04-17,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,165.12,167.14,165.61,165.12,0.49,0.30%,-,-,2020
2020-04-17,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,175.32,178.41,176.55,175.32,1.23,0.70%,-,-,2020
2020-04-17,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","1,973.82","1,973.82","1,973.82","1,968.78",5.04,0.26%,-,-,2020
2020-04-17,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,145.15","3,145.15","3,145.15","3,135.39",9.76,0.31%,-,-,2020
2020-04-17,^NASI,NSE All-Share Index,124.3,171.36,135.93,135.93,135.93,134.64,1.29,0.96%,-,-,2020
2020-04-17,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,595.88","1,595.88","1,595.88","1,597.86",-1.98,0.12%,-,-,2020
2020-04-17,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,287.17","1,287.17","1,287.17","1,291.18",-4.01,0.31%,-,-,2020
2020-04-20,EGAD,Eaagads Ltd,8.2,14,10,10,10,10,-,-,-,-,2020
2020-04-20,KUKZ,Kakuzi Plc,300,423.5,301,301,301,301,-,-,-,-,2020
2020-04-20,KAPC,Kapchorua Tea Kenya Plc,59,95,71,71,71,71,-,-,-,-,2020
2020-04-20,LIMT,Limuru Tea Plc,385,475,475,475,475,475,-,-,-,-,2020
2020-04-20,SASN,Sasini Plc,14.8,19.6,16.1,16.5,16.5,16.1,0.4,2.48%,"24,200",-,2020
2020-04-20,WTK,Williamson Tea Kenya Plc,92,165,115,115,115,115,-,-,"4,000",-,2020
2020-04-20,CGEN,Car and General (K) Ltd,20,26,22,22,22,22,-,-,-,-,2020
2020-04-20,ABSA,ABSA Bank Kenya Plc,9.1,14.2,10,10.25,10.05,10.25,-0.2,1.95%,"3,317,000",-,2020
2020-04-20,BKG,BK Group Plc,16.4,28,22.4,22.4,22.4,22.4,-,-,-,-,2020
2020-04-20,COOP,Co-operative Bank of Kenya Ltd,10.5,17,12.15,12.45,12.3,12.4,-0.1,0.81%,"901,100",-,2020
2020-04-20,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,86,86,86,85,1,1.18%,200,-,2020
2020-04-20,EQTY,Equity Group Holdings Plc,30.5,55.5,33.5,35,33.5,32.95,0.55,1.67%,"3,121,900",-,2020
2020-04-20,HFCK,HF Group Ltd,3.49,7.9,4,4.2,4.12,4.15,-0.03,0.72%,"41,200",-,2020
2020-04-20,IMH,I & M Holdings Plc,43.1,59,52,52.75,52.75,52.75,-,-,"1,500",-,2020
2020-04-20,KCB,KCB Group Plc,33.75,55.5,35.05,37.5,35.95,34.6,1.35,3.90%,"777,800",-,2020
2020-04-20,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-04-20,NCBA,NCBA Group Plc,24.9,40,28.5,28.5,28.5,28.15,0.35,1.24%,"7,300",-,2020
2020-04-20,SBIC,Stanbic Holdings Plc,76.5,118.5,95,95,95,95,-,-,"250,000",-,2020
2020-04-20,SCBK,Standard Chartered Bank Kenya Ltd,161,220,188,195,194.5,186.5,8,4.29%,"11,900",-,2020
2020-04-20,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-04-20,EVRD,Eveready East Africa Ltd,0.75,1.28,0.85,0.87,0.86,0.81,0.05,6.17%,"5,200",-,2020
2020-04-20,XPRS,Express Kenya Plc,4.15,7.34,5.48,5.48,5.48,5.48,-,-,-,-,2020
2020-04-20,KQ,Kenya Airways Plc,0.8,5.5,1.02,1.17,1.08,1.07,0.01,0.93%,"193,500",-,2020
2020-04-20,LKL,Longhorn Publishers Plc,4.26,8.6,4.67,4.67,4.67,4.66,0.01,0.21%,100,-,2020
2020-04-20,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.6,0.6,0.6,0.55,0.05,9.09%,100,-,2020
2020-04-20,NMG,Nation Media Group Plc,13,49,23,25,24.05,24.25,-0.2,0.82%,"116,800",-,2020
2020-04-20,SMER,Sameer Africa Plc,1.91,4.69,2,2,2,2,-,-,-,-,2020
2020-04-20,SGL,Standard Group Plc,18,31,19.8,19.8,19.8,19.8,-,-,-,-,2020
2020-04-20,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,15,15,15,15,-,-,-,-,2020
2020-04-20,UCHM,Uchumi Supermarket Plc,0.23,0.46,0.3,0.3,0.3,0.3,-,-,500,-,2020
2020-04-20,SCAN,WPP ScanGroup Plc,10.75,25,16,16,16,16,-,-,"36,700",-,2020
2020-04-20,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-04-20,BAMB,Bamburi Cement Ltd,26,120,48,48,48,48,-,-,"1,500",-,2020
2020-04-20,CRWN,Crown Paints Kenya Plc,45,85,53,53,53,53,-,-,-,-,2020
2020-04-20,CABL,East African Cables Ltd,1.44,3.98,1.8,1.8,1.8,1.78,0.02,1.12%,"4,000",-,2020
2020-04-20,PORT,East African Portland Cement Ltd,12.6,18.5,14.25,14.25,14.25,14.25,-,-,-,-,2020
2020-04-20,KEGN,Kenya Electricity Generating Company Plc,4,6.5,4.9,4.9,4.9,4.9,-,-,"178,000",-,2020
2020-04-20,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-04-20,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-04-20,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,2.17,2.25,2.19,2.22,-0.03,1.35%,"250,200",-,2020
2020-04-20,TOTL,Total Kenya Ltd,22,30,23.9,24,23.9,23.9,-,-,"4,700",-,2020
2020-04-20,UMME,Umeme Ltd,5.68,8.6,6.88,7,6.98,6.9,0.08,1.16%,"2,700",-,2020
2020-04-20,BRIT,Britam Holdings Plc,5.7,10.65,6.7,7,6.9,6.7,0.2,2.99%,"246,000",-,2020
2020-04-20,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.3,2.3,2.16,0.14,6.48%,"27,000",-,2020
2020-04-20,JUB,Jubilee Holdings Ltd,225,380.5,278,281,280.25,281.5,-1.25,0.44%,"1,100",-,2020
2020-04-20,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.4,2.6,2.57,2.53,0.04,1.58%,"51,400",-,2020
2020-04-20,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.36,8.36,8.36,8.36,-,-,"1,700",-,2020
2020-04-20,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-,2020
2020-04-20,CTUM,Centum Investment Company Plc,19.6,33.5,22.2,23,23,23,-,-,"1,596,000",-,2020
2020-04-20,HAFR,Home Afrika Ltd,0.3,0.69,0.41,0.42,0.41,0.41,-,-,"12,900",-,2020
2020-04-20,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-04-20,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.3,2.3,2.3,2.3,-,-,500,-,2020
2020-04-20,TCL,Trans-Century Plc,1.42,4.03,1.65,1.8,1.7,1.65,0.05,3.03%,"17,500",-,2020
2020-04-20,NSE,Nairobi Securities Exchange Plc,7,13,9,9.3,9.08,9.3,-0.22,2.37%,"18,400",-,2020
2020-04-20,BOC,BOC Kenya Plc,53,72,72,72,72,66,6,9.09%,600,-,2020
2020-04-20,BAT,British American Tobacco Kenya Plc,305,545,365,365,365,364.75,0.25,0.07%,"4,800",-,2020
2020-04-20,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9.08,-0.08,0.88%,200,-,2020
2020-04-20,EABL,East African Breweries Ltd,135,222.25,146,148,147.75,148,-0.25,0.17%,"342,600",-,2020
2020-04-20,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.93,1.11,0.96,1.03,-0.07,6.80%,"64,100",-,2020
2020-04-20,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-04-20,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,200,-,2020
2020-04-20,SCOM,Safaricom Plc,23.5,33.5,28,28.75,28.5,28,0.5,1.79%,"7,590,700",-,2020
2020-04-20,FAHR,Stanlib Fahari Income-REIT,5.5,10,8.2,9.16,8.5,8.34,0.16,1.92%,"2,700",-,2020
2020-04-20,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,615.00","1,615.00","1,615.00","1,615.00",-,-,-,-,2020
2020-04-20,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,165.61,168.72,167.27,165.61,1.66,1.00%,-,-,2020
2020-04-20,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,176.55,181.14,179.32,176.55,2.77,1.57%,-,-,2020
2020-04-20,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","1,985.54","1,985.54","1,985.54","1,973.82",11.72,0.59%,-,-,2020
2020-04-20,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,179.80","3,179.80","3,179.80","3,145.15",34.65,1.10%,-,-,2020
2020-04-20,^NASI,NSE All-Share Index,124.3,171.36,137.84,137.84,137.84,135.93,1.91,1.41%,-,-,2020
2020-04-20,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,618.07","1,618.07","1,618.07","1,595.88",22.19,1.39%,-,-,2020
2020-04-20,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,303.24","1,303.24","1,303.24","1,287.17",16.07,1.25%,-,-,2020
2020-04-21,EGAD,Eaagads Ltd,8.2,14,10,10,10,10,-,-,-,-,2020
2020-04-21,KUKZ,Kakuzi Plc,300,423.5,301,301,301,301,-,-,-,-,2020
2020-04-21,KAPC,Kapchorua Tea Kenya Plc,59,95,71,71,71,71,-,-,-,-,2020
2020-04-21,LIMT,Limuru Tea Plc,385,475,475,475,475,475,-,-,100,-,2020
2020-04-21,SASN,Sasini Plc,14.8,19.6,16.5,16.5,16.5,16.5,-,-,-,-,2020
2020-04-21,WTK,Williamson Tea Kenya Plc,92,165,115,115,115,115,-,-,-,-,2020
2020-04-21,CGEN,Car and General (K) Ltd,20,26,23.5,23.5,23.5,22,1.5,6.82%,100,-,2020
2020-04-21,ABSA,ABSA Bank Kenya Plc,9.1,14.2,10,10.5,10.25,10.05,0.2,1.99%,"17,396,200",-,2020
2020-04-21,BKG,BK Group Plc,16.4,28,22.4,22.4,22.4,22.4,-,-,-,-,2020
2020-04-21,COOP,Co-operative Bank of Kenya Ltd,10.5,17,12,12.3,12.25,12.3,-0.05,0.41%,"3,364,600",-,2020
2020-04-21,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,86,86,86,86,-,-,-,-,2020
2020-04-21,EQTY,Equity Group Holdings Plc,30.5,55.5,33.6,35.5,34.85,33.5,1.35,4.03%,"2,635,500",-,2020
2020-04-21,HFCK,HF Group Ltd,3.49,7.9,4,4.2,4,4.12,-0.12,2.91%,"100,400",-,2020
2020-04-21,IMH,I & M Holdings Plc,43.1,59,52,52.75,52,52.75,-0.75,1.42%,"107,200",-,2020
2020-04-21,KCB,KCB Group Plc,33.75,55.5,35.85,38.95,37,35.95,1.05,2.92%,"2,834,300",-,2020
2020-04-21,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-04-21,NCBA,NCBA Group Plc,24.9,40,28.6,29.5,29.05,28.5,0.55,1.93%,"7,800",-,2020
2020-04-21,SBIC,Stanbic Holdings Plc,76.5,118.5,97,97,97,95,2,2.11%,100,-,2020
2020-04-21,SCBK,Standard Chartered Bank Kenya Ltd,161,220,195,199,195,194.5,0.5,0.26%,"496,500",-,2020
2020-04-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-04-21,EVRD,Eveready East Africa Ltd,0.75,1.28,0.8,0.8,0.8,0.86,-0.06,6.98%,"1,900",-,2020
2020-04-21,XPRS,Express Kenya Plc,4.15,7.34,5.48,5.48,5.48,5.48,-,-,100,-,2020
2020-04-21,KQ,Kenya Airways Plc,0.8,5.5,0.98,1.15,1.04,1.08,-0.04,3.70%,"257,200",-,2020
2020-04-21,LKL,Longhorn Publishers Plc,4.26,8.6,4.67,4.9,4.88,4.67,0.21,4.50%,"1,100",-,2020
2020-04-21,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.6,0.6,0.6,0.6,-,-,500,-,2020
2020-04-21,NMG,Nation Media Group Plc,13,49,23.5,24,23.6,24.05,-0.45,1.87%,"61,900",-,2020
2020-04-21,SMER,Sameer Africa Plc,1.91,4.69,2.2,2.2,2.2,2,0.2,10.00%,100,-,2020
2020-04-21,SGL,Standard Group Plc,18,31,19.8,19.8,19.8,19.8,-,-,-,-,2020
2020-04-21,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,15,15,15,15,-,-,100,-,2020
2020-04-21,UCHM,Uchumi Supermarket Plc,0.23,0.46,0.3,0.3,0.3,0.3,-,-,"39,500",-,2020
2020-04-21,SCAN,WPP ScanGroup Plc,10.75,25,16.05,16.05,16.05,16,0.05,0.31%,100,-,2020
2020-04-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-04-21,BAMB,Bamburi Cement Ltd,26,120,48,48,48,48,-,-,-,-,2020
2020-04-21,CRWN,Crown Paints Kenya Plc,45,85,53,53,53,53,-,-,-,-,2020
2020-04-21,CABL,East African Cables Ltd,1.44,3.98,1.8,1.9,1.81,1.8,0.01,0.56%,"3,200",-,2020
2020-04-21,PORT,East African Portland Cement Ltd,12.6,18.5,14.25,14.25,14.25,14.25,-,-,-,-,2020
2020-04-21,KEGN,Kenya Electricity Generating Company Plc,4,6.5,4.86,5.18,4.9,4.9,-,-,"146,700",-,2020
2020-04-21,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-04-21,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-04-21,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,2.15,2.22,2.19,2.19,-,-,"224,800",-,2020
2020-04-21,TOTL,Total Kenya Ltd,22,30,23.5,23.9,23.65,23.9,-0.25,1.05%,900,-,2020
2020-04-21,UMME,Umeme Ltd,5.68,8.6,6.88,7.2,6.9,6.98,-0.08,1.15%,"45,000",-,2020
2020-04-21,BRIT,Britam Holdings Plc,5.7,10.65,6.6,7,6.64,6.9,-0.26,3.77%,"48,000",-,2020
2020-04-21,CIC,CIC Insurance Group Ltd,2,3.65,2.3,2.52,2.3,2.3,-,-,"40,100",-,2020
2020-04-21,JUB,Jubilee Holdings Ltd,225,380.5,280,280,280,280.25,-0.25,0.09%,"1,200",-,2020
2020-04-21,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.52,2.8,2.7,2.57,0.13,5.06%,"76,700",-,2020
2020-04-21,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.5,8.5,8.5,8.36,0.14,1.67%,"1,000",-,2020
2020-04-21,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-,2020
2020-04-21,CTUM,Centum Investment Company Plc,19.6,33.5,23,23.5,23.4,23,0.4,1.74%,"12,400",-,2020
2020-04-21,HAFR,Home Afrika Ltd,0.3,0.69,0.4,0.43,0.41,0.41,-,-,"51,500",-,2020
2020-04-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-04-21,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.3,2.3,2.3,2.3,-,-,-,-,2020
2020-04-21,TCL,Trans-Century Plc,1.42,4.03,1.6,1.8,1.61,1.7,-0.09,5.29%,"4,800",-,2020
2020-04-21,NSE,Nairobi Securities Exchange Plc,7,13,9,9.3,9.3,9.08,0.22,2.42%,"10,600",-,2020
2020-04-21,BOC,BOC Kenya Plc,53,72,65,72,70.25,72,-1.75,2.43%,900,-,2020
2020-04-21,BAT,British American Tobacco Kenya Plc,305,545,360,360,360,365,-5,1.37%,"10,100",-,2020
2020-04-21,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,200,-,2020
2020-04-21,EABL,East African Breweries Ltd,135,222.25,147.25,150,148.75,147.75,1,0.68%,"255,300",-,2020
2020-04-21,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.93,1.05,0.96,0.96,-,-,"54,900",-,2020
2020-04-21,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-04-21,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,100,-,2020
2020-04-21,SCOM,Safaricom Plc,23.5,33.5,28,29,28.4,28.5,-0.1,0.35%,"19,408,900",-,2020
2020-04-21,FAHR,Stanlib Fahari Income-REIT,5.5,10,8.9,8.9,8.9,8.5,0.4,4.71%,"1,100",-,2020
2020-04-21,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,615.00","1,615.00","1,615.00","1,615.00",-,-,-,-,2020
2020-04-21,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,167.18,170.54,169.34,167.27,2.07,1.24%,-,-,2020
2020-04-21,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,179.25,182.68,181.08,179.32,1.76,0.98%,-,-,2020
2020-04-21,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","1,994.86","1,994.86","1,994.86","1,985.54",9.32,0.47%,-,-,2020
2020-04-21,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","3,208.59","3,208.59","3,208.59","3,179.80",28.79,0.91%,-,-,2020
2020-04-21,^NASI,NSE All-Share Index,124.3,171.36,138.25,138.25,138.25,137.84,0.41,0.30%,-,-,2020
2020-04-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,513.07","2,242.89","1,643.71","1,643.71","1,643.71","1,618.07",25.64,1.58%,-,-,2020
2020-04-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,225.28","1,905.40","1,322.65","1,322.65","1,322.65","1,303.24",19.41,1.49%,-,-,2020
2020-04-22,EGAD,Eaagads Ltd,8.2,14,10,10,10,10,-,-,-,-,2020
2020-04-22,KUKZ,Kakuzi Plc,300,423.5,310,310,310,301,9,2.99%,100,-,2020
2020-04-22,KAPC,Kapchorua Tea Kenya Plc,59,95,71,71,71,71,-,-,100,-,2020
2020-04-22,LIMT,Limuru Tea Plc,385,475,475,475,475,475,-,-,-,-,2020
2020-04-22,SASN,Sasini Plc,14.8,19.6,16.5,16.5,16.5,16.5,-,-,-,-,2020
2020-04-22,WTK,Williamson Tea Kenya Plc,92,165,115,115,115,115,-,-,800,-,2020
2020-04-22,CGEN,Car and General (K) Ltd,20,26,23.5,23.5,23.5,23.5,-,-,200,-,2020
2020-04-22,ABSA,ABSA Bank Kenya Plc,9.1,14.2,10.25,10.85,10.35,10.25,0.1,0.98%,"84,100",-,2020
2020-04-22,BKG,BK Group Plc,16.4,28,22.4,22.4,22.4,22.4,-,-,-,-,2020
2020-04-22,COOP,Co-operative Bank of Kenya Ltd,10.5,17,12.15,12.35,12.25,12.25,-,-,"660,000",-,2020
2020-04-22,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,87,87.75,87.25,86,1.25,1.45%,"1,600",-,2020
2020-04-22,EQTY,Equity Group Holdings Plc,30.5,55.5,35.1,36,35.75,34.85,0.9,2.58%,"3,040,200",-,2020
2020-04-22,HFCK,HF Group Ltd,3.49,7.9,4,4.2,4.02,4,0.02,0.50%,"11,000",-,2020
2020-04-22,IMH,I & M Holdings Plc,43.1,59,52.75,52.75,52.75,52,0.75,1.44%,100,-,2020
2020-04-22,KCB,KCB Group Plc,33.75,55.5,36.5,37,36.75,37,-0.25,0.68%,"907,400",-,2020
2020-04-22,NBK,National Bank of Kenya Ltd,3.4,4.33,4.12,4.12,4.12,4.12,-,-,-,-,2020
2020-04-22,NCBA,NCBA Group Plc,24.9,40,28,29,28.75,29.05,-0.3,1.03%,"437,200",-,2020
2020-04-22,SBIC,Stanbic Holdings Plc,76.5,118.5,88.25,104,90.5,97,-6.5,6.70%,"3,600",-,2020
2020-04-22,SCBK,Standard Chartered Bank Kenya Ltd,161,220,196,196,196,195,1,0.51%,"2,700",-,2020
2020-04-22,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-,2020
2020-04-22,EVRD,Eveready East Africa Ltd,0.75,1.28,0.8,0.8,0.8,0.8,-,-,"59,800",-,2020
2020-04-22,XPRS,Express Kenya Plc,4.15,7.34,5.8,5.8,5.8,5.48,0.32,5.84%,200,-,2020
2020-04-22,KQ,Kenya Airways Plc,0.8,5.5,0.94,1.1,0.98,1.04,-0.06,5.77%,"629,900",-,2020
2020-04-22,LKL,Longhorn Publishers Plc,4.26,8.6,4.5,4.9,4.53,4.88,-0.35,7.17%,"7,500",-,2020
2020-04-22,NBV,Nairobi Business Ventures Ltd,0.49,0.99,0.6,0.6,0.6,0.6,-,-,100,-,2020
2020-04-22,NMG,Nation Media Group Plc,13,49,23,23.95,23.4,23.6,-0.2,0.85%,"14,800",-,2020
2020-04-22,SMER,Sameer Africa Plc,1.91,4.69,2.2,2.2,2.2,2.2,-,-,-,-,2020
2020-04-22,SGL,Standard Group Plc,18,31,19.8,19.8,19.8,19.8,-,-,-,-,2020
2020-04-22,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,15,15.8,15.4,15,0.4,2.67%,200,-,2020
2020-04-22,UCHM,Uchumi Supermarket Plc,0.23,0.46,0.28,0.3,0.28,0.3,-0.02,6.67%,"25,700",-,2020
2020-04-22,SCAN,WPP ScanGroup Plc,10.75,25,17,17,17,16.05,0.95,5.92%,300,-,2020
2020-04-22,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-,2020
2020-04-22,BAMB,Bamburi Cement Ltd,26,120,48,50,48.5,48,0.5,1.04%,400,-,2020
2020-04-22,CRWN,Crown Paints Kenya Plc,45,85,53,53,53,53,-,-,-,-,2020
2020-04-22,CABL,East African Cables Ltd,1.44,3.98,1.8,1.8,1.8,1.81,-0.01,0.55%,300,-,2020
2020-04-22,PORT,East African Portland Cement Ltd,12.6,18.5,14.25,14.25,14.25,14.25,-,-,-,-,2020
2020-04-22,KEGN,Kenya Electricity Generating Company Plc,4,6.5,4.9,4.9,4.9,4.9,-,-,"147,800",-,2020
2020-04-22,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-,2020
2020-04-22,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-,2020
2020-04-22,KPLC,Kenya Power and Lighting Company Plc,1.63,4.15,2.15,2.2,2.17,2.19,-0.02,0.91%,"160,700",-,2020
2020-04-22,TOTL,Total Kenya Ltd,22,30,23.2,23.9,23.75,23.65,0.1,0.42%,500,-,2020
2020-04-22,UMME,Umeme Ltd,5.68,8.6,6.86,6.88,6.88,6.9,-0.02,0.29%,"8,300",-,2020
2020-04-22,BRIT,Britam Holdings Plc,5.7,10.65,6.62,7,6.9,6.64,0.26,3.92%,"36,400",-,2020
2020-04-22,CIC,CIC Insurance Group Ltd,2,3.65,2.2,2.3,2.25,2.3,-0.05,2.17%,"41,400",-,2020
2020-04-22,JUB,Jubilee Holdings Ltd,225,380.5,280,280,280,280,-,-,"2,300",-,2020
2020-04-22,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,2.45,2.8,2.52,2.7,-0.18,6.67%,"105,500",-,2020
2020-04-22,LBTY,Liberty Kenya Holdings Ltd,6.8,11,8.5,8.5,8.5,8.5,-,-,-,-,2020
2020-04-22,SLAM,Sanlam Kenya Plc,12.8,20,15,15,15,15,-,-,-,-,2020
2020-04-22,CTUM,Centum Investment Company Plc,19.6,33.5,22.95,23.5,23.15,23.4,-0.25,1.07%,"2,600",-,2020
2020-04-22,HAFR,Home Afrika Ltd,0.3,0.69,0.39,0.42,0.41,0.41,-,-,"23,100",-,2020
2020-04-22,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-,2020
2020-04-22,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.3,2.3,2.3,2.3,-,-,300,-,2020
2020-04-22,TCL,Trans-Century Plc,1.42,4.03,1.61,1.61,1.61,1.61,-,-,"22,400",-,2020
2020-04-22,NSE,Nairobi Securities Exchange Plc,7,13,9,9.4,9,9.3,-0.3,3.23%,"4,900",-,2020
2020-04-22,BOC,BOC Kenya Plc,53,72,65,70,65.25,70.25,-5,7.12%,"2,000",-,2020
2020-04-22,BAT,British American Tobacco Kenya Plc,305,545,350,360,351.25,360,-8.75,2.43%,"10,400",-,2020
2020-04-22,CARB,Carbacid Investments Plc,7.1,9.4,9,9,9,9,-,-,100,-,2020
2020-04-22,EABL,East African Breweries Ltd,135,222.25,148,150,148,148.75,-0.75,0.50%,"680,600",-,2020
2020-04-22,FTGH,Flame Tree Group Holdings Ltd,0.76,3,0.87,1,0.9,0.96,-0.06,6.25%,"86,800",-,2020
2020-04-22,ORCH,Kenya Orchards Ltd,12.25,12.6,12.25,12.25,12.25,12.25,-,-,-,-,2020
2020-04-22,UNGA,Unga Group Ltd,26.1,37,29,29,29,29,-,-,"1,800",-,2020
