Price,Close,High,Low,Open,Volume
Ticker,KO,KO,KO,KO,KO
Date,,,,,
2021-04-05,45.50028991699219,45.853539518167324,45.05226547143362,45.10395845078106,16368700
2021-04-06,45.82769775390625,46.22402928940838,45.577840641112935,45.698461996258416,15614300
2021-04-07,45.90523147583008,46.09478116037824,45.76737805616362,45.90523147583008,10062700
2021-04-08,45.76737976074219,45.99139363022142,45.63814402375177,45.81045833973899,9695600
2021-04-09,45.81907272338867,45.90522987516921,45.50028731777907,45.81045503619982,10828200
2021-04-12,45.96554183959961,46.137859434722024,45.750145667367775,45.94831303810365,8565300
2021-04-13,45.74153137207031,45.913848967589985,45.50028871035363,45.69845279486159,11071700
2021-04-14,45.7329216003418,45.82769316511977,45.362439882814385,45.6467611505185,9787600
2021-04-15,45.948307037353516,46.23262823849173,45.767371778428114,45.7759894647354,13078100
2021-04-16,46.2498664855957,46.353255728265836,45.99139173557799,46.30156275027315,17974100
2021-04-19,46.52557373046875,46.83574474787478,45.92246378403313,46.52557373046875,19352900
2021-04-20,46.67204666137695,47.033913983530105,46.36187889669802,46.38772538874998,14419200
2021-04-21,47.0511474609375,47.16315440760671,46.73236199838617,46.73236199838617,13866500
2021-04-22,46.9046630859375,47.27514471617077,46.80127385719557,46.930512858136225,12558900
2021-04-23,46.93052673339844,47.03391599270796,46.67204865509669,46.87021605824411,9020500
2021-04-26,46.232635498046875,46.96498118831307,46.16371043018746,46.93052029772578,11684600
2021-04-27,46.16371536254883,46.267104618727004,45.93970147303004,46.1464832720716,9852400
2021-04-28,46.17232131958008,46.568649468012794,46.04308230798112,46.508338805715844,10868100
2021-04-29,46.74958038330078,46.835740817953294,46.034466852449775,46.12924168722528,15391000
2021-04-30,46.50834274291992,46.75820310026493,46.25848238557492,46.74097101148063,14912600
2021-05-03,46.93914794921875,47.21485487185581,46.66344102658168,46.75821589749175,10417900
2021-05-04,46.64619064331055,47.05975086511096,46.47387306255592,47.01667229159343,14151000
2021-05-05,46.52557373046875,46.73235550430103,46.27571337903781,46.64619506241892,9665900
2021-05-06,46.99082946777344,47.05114013273613,46.56865152634989,46.628962191312574,11572700
2021-05-07,46.96498107910156,47.18899494416466,46.663427745383736,46.904670412357994,10637500
2021-05-10,47.30961990356445,47.81795505270931,47.24069483058274,47.28377341203195,15545800
2021-05-11,46.80127716064453,47.50777629917028,46.568648914541974,47.413001463348735,12986700
2021-05-12,46.56003952026367,47.0080639735178,46.42218609516124,46.835746370468534,15836500
2021-05-13,46.96498107910156,47.19760934512024,46.3791065002619,46.499727833749034,15475800
2021-05-14,47.15453338623047,47.47331882625163,47.120069207124125,47.30100450408993,11725300
2021-05-17,47.076988220214844,47.40439133161969,46.95636688619328,47.24930582025344,12119800
2021-05-18,46.818511962890625,47.0080616455262,46.61173019213503,46.86159053984832,13232500
2021-05-19,46.67204666137695,46.68066434985104,46.18956128075296,46.62896807906198,15126100
2021-05-20,47.08560562133789,47.21484135556669,46.62896349101193,46.62896349101193,10948400
2021-05-21,47.059749603271484,47.49054190026474,46.71511773768752,47.21483509312381,16033200
2021-05-24,47.21483612060547,47.32684304053282,46.947746994135315,47.06836831404886,10326100
2021-05-25,47.206233978271484,47.232080471625885,46.82713454675189,47.232080471625885,11916500
2021-05-26,47.41300964355469,47.43024173364845,47.033913521547284,47.36993106166285,16064300
2021-05-27,47.80934524536133,47.87827032496644,47.19761749793192,47.56809925002993,59109600
2021-05-28,47.637020111083984,47.998884117041115,47.55947735456676,47.68871309097221,17011600
2021-06-01,47.62840270996094,47.947191425719744,47.47331719599311,47.68009897684518,13304000
2021-06-02,47.81794738769531,47.869643649158725,47.61116562852624,47.81794738769531,11328500
2021-06-03,47.93857192993164,48.02473237148924,47.473315405574944,47.54224375882103,17364300
2021-06-04,48.455535888671875,48.66231442270492,48.059204339518395,48.16259689322045,18935100
2021-06-07,48.283206939697266,48.54168169002034,48.085042854893416,48.515835200993465,14010800
2021-06-08,47.947200775146484,48.46415039805148,47.86104031353862,48.46415039805148,10968300
2021-06-09,47.800716400146484,48.17981246621185,47.800716400146484,48.03334465205636,9838800
2021-06-10,48.171199798583984,48.35213179434968,48.04196078064577,48.171199798583984,12444400
2021-06-11,48.386592864990234,48.429671439309715,47.95580054842633,48.24012505496709,11825800
2021-06-14,48.22166442871094,48.36055658094348,47.9178388805304,48.34319464798315,9710800
2021-06-15,48.100135803222656,48.430005917498896,47.90915784578111,48.421323295005976,11154200
2021-06-16,47.45775604248047,48.143537494431015,47.43171479870644,48.126175561431616,15211700
2021-06-17,47.70082092285156,47.87443694550761,47.44039854459258,47.45775716655301,10658400
2021-06-18,46.676490783691406,47.41435475255318,46.63308760519076,47.3188657729816,31445600
2021-06-21,47.188655853271484,47.2494209649677,46.87614767229084,47.067125629879065,14404300
2021-06-22,47.36226272583008,47.61400243502237,47.101837084366295,47.171284805143195,13072800
2021-06-23,46.980316162109375,47.396992634707104,46.97163685102307,47.362272078911644,12339200
2021-06-24,47.214698791503906,47.24074003703634,46.87614935378088,47.10184787511278,11488400
2021-06-25,47.153926849365234,47.28413968107225,46.884821875847344,47.08448243418473,18880300
2021-06-28,47.101837158203125,47.19732611869626,46.87613868822358,47.09315784881721,10556900
2021-06-29,46.75461196899414,47.171288390981424,46.633081759845744,46.98899307725883,12300900
2021-06-30,46.97163391113281,47.03239901928447,46.65912574838141,46.70252892399688,14614200
2021-07-01,46.8414192199707,47.29281951370595,46.754612872173496,47.17128930220991,13214700
2021-07-02,47.03239822387695,47.26677934197667,46.87614414514381,46.87614414514381,10604600
2021-07-06,46.771976470947266,46.95427179468823,46.48550955239716,46.8674654437973,15278200
2021-07-07,47.153926849365234,47.20601264433801,46.633082145436916,46.633082145436916,14377700
2021-07-08,46.9890022277832,47.023722786122825,46.65045277595585,46.88483061841288,11943900
2021-07-09,47.27546310424805,47.32754890588062,47.03240265286332,47.0931677657095,10847000
2021-07-12,47.2928352355957,47.397003549871734,47.1105398577499,47.15394304607733,15107600
2021-07-13,47.7615852355957,48.00464567638062,47.5272041056459,47.700820125399474,15170800
2021-07-14,48.83799743652344,48.91612447798287,47.70949830212611,47.76158410024909,22002700
2021-07-15,48.994258880615234,49.02030343931484,48.53417918481254,48.82064615035422,15068200
2021-07-16,48.95952606201172,49.20258647267548,48.8379925452301,49.01160854346839,14860500
2021-07-19,48.37791061401367,48.91611720209686,47.88310719551871,48.681739424030475,19527000
2021-07-20,48.464725494384766,48.89876386000262,48.195620515579726,48.37791583439124,16257900
2021-07-21,49.089744567871094,49.96650402940022,48.98557627442963,49.766846753866446,20918200
2021-07-22,49.020294189453125,49.254675304819735,48.65570023951064,49.15050371257906,13402700
