Price,Close,High,Low,Open,Volume
Ticker,DIS,DIS,DIS,DIS,DIS
Date,,,,,
2021-02-18,178.7895965576172,182.11136451964344,178.63327420681787,180.53840627056,12380900
2021-02-19,179.4246368408203,180.52864295280128,178.58442283415835,180.0303822273943,8834500
2021-02-22,187.34805297851562,189.55606529302986,177.3534251289375,177.55860008764884,18799600
2021-02-23,192.55543518066406,194.36287714610313,184.31939612025437,189.1359616627037,23191400
2021-02-24,192.9657440185547,195.98466155874337,190.83590795791642,193.03414063533526,16205900
2021-02-25,186.58599853515625,193.40541600717472,185.99981205814444,193.18069702865242,12712000
2021-02-26,184.6906280517578,187.201505557393,181.18322907854187,185.69694389154034,15844000
2021-03-01,190.49398803710938,192.36981179462668,186.98658864010133,188.7842512109235,10709900
2021-03-02,189.47789001464844,193.4054032548625,189.03824645894764,191.58819697127564,8371400
2021-03-03,187.83656311035156,192.28188174034565,187.7877254140185,190.15204535459702,8750300
2021-03-04,183.70388793945312,188.05150133102862,179.88384390791492,185.53085903813593,12542600
2021-03-05,185.61880493164062,186.18546235374595,179.12179605487242,184.79811992613378,10266400
2021-03-08,197.26454162597656,198.34900380038167,189.33135309760758,192.77037056447116,25093200
2021-03-09,190.0347900390625,197.059367916396,189.8980116967213,195.58411473059317,23331000
2021-03-10,190.5721435546875,194.22610065844725,190.20088165586034,192.77037655153373,13662100
2021-03-11,192.22325134277344,194.47033680507172,190.9043056627208,192.83876131449412,11933900
2021-03-12,192.6238250732422,193.8450655726804,190.689369388573,192.00831509105464,13249100
2021-03-15,192.23301696777344,193.97206222644417,190.32788479200727,193.97206222644417,10311400
2021-03-16,189.77101135253906,192.06693457464104,188.44230107675827,191.5882178340081,9680700
2021-03-17,190.74801635742188,191.67615622796262,187.36761583148234,188.98942691929503,14418700
2021-03-18,187.85610961914062,190.59169149746535,187.3285402484449,190.46467770678666,9644500
2021-03-19,186.74234008789062,189.53653914792667,185.39408570904774,186.52740055190924,28354600
2021-03-22,188.42276000976562,191.81292492303402,187.58254592649433,188.81355101735727,8838500
2021-03-23,184.3877716064453,187.91471476921413,183.64526274870698,187.18197046870307,10701200
2021-03-24,180.4700469970703,186.11706217923458,180.39188581195293,185.68718311494996,13549100
2021-03-25,182.6096649169922,183.39126186927817,176.8454004381398,177.6660854372871,9609200
2021-03-26,181.64242553710938,184.63201990110846,178.3695099360114,184.48547700394028,10196100
2021-03-29,180.5970458984375,181.66196400589448,178.93614694012643,180.97807232714783,7544700
2021-03-30,181.26141357421875,182.03324598154063,179.33673719650602,179.600529340199,5929700
2021-03-31,180.274658203125,182.5998901891609,180.1769529911585,181.5545159781861,8478000
2021-04-01,184.62225341796875,184.74926719933688,181.32001436416377,182.14068439518675,7749400
2021-04-05,184.16307067871094,187.2601348529224,183.76250020972645,187.0647393509879,7405300
2021-04-06,185.36477661132812,186.87911791689882,183.54757002618769,184.16308005094035,7926200
2021-04-07,183.24468994140625,185.95096303082076,182.64872398830892,185.43315825770415,6238700
2021-04-08,183.01022338867188,183.72342366598377,181.3591038486548,182.89297416350814,7763000
2021-04-09,183.56710815429688,183.88951744701663,181.86713594933494,183.8406648436855,6089300
2021-04-12,182.19931030273438,183.528020506598,181.2125384797122,183.43031530766027,6662500
2021-04-13,181.22232055664062,182.15046032904752,180.35279794135326,181.3200108492663,6826500
2021-04-14,183.1470184326172,186.01936382599126,181.43728157793814,181.691294258139,9089900
2021-04-15,181.6521759033203,184.55384430233443,181.42747184264306,183.7624829040069,7262500
2021-04-16,182.9516143798828,185.1107744138089,181.91600469136293,183.25449458431734,9453500
2021-04-19,183.11769104003906,185.95097814061134,181.37864564039077,183.19585222637093,7625800
2021-04-20,178.58444213867188,183.75274051168435,177.63677318384234,182.9809081332083,10765800
2021-04-21,178.89706420898438,179.16085630939472,174.74484685136397,177.11893103189794,8400200
2021-04-22,178.5551300048828,180.6263640805658,177.08964136919943,179.981545503012,7378300
2021-04-23,178.80914306640625,179.6688861923255,177.7735335664607,178.15455998451085,6075500
2021-04-26,180.0303955078125,181.32979720162726,179.04362363308368,179.72753024604384,6178300
2021-04-27,180.39187622070312,181.53495554028996,179.9131445777086,180.73382952394508,4870000
2021-04-28,179.17063903808594,180.5384224609408,178.6137611115383,180.5384224609408,5199300
2021-04-29,181.06600952148438,181.28094904951007,178.5453672536823,180.54820472425558,5958300
2021-04-30,181.74012756347656,182.0332282604104,179.31717571602934,180.04992000450363,7866300
2021-05-03,181.2418670654297,184.86651567497827,180.98785439095911,183.37171839408364,7542800
2021-05-04,180.0108642578125,181.35911864931904,178.11549646329524,180.61659482432836,7069300
2021-05-05,177.33389282226562,180.75336637006828,177.18734991901985,180.75336637006828,5901700
2021-05-06,177.60745239257812,178.77985526843582,175.67301149976782,178.57468029284416,6944900
2021-05-07,180.58726501464844,180.86082168399736,177.33387865304817,177.812610278269,6888400
2021-05-10,180.0596923828125,182.66826015819095,179.79590027518182,181.42747570437868,8260300
2021-05-11,177.49021911621094,178.05687653416263,174.3247581666015,177.6172329069807,10865600
2021-05-12,173.75808715820312,178.26202227410414,173.49429506206988,176.5425062788291,8988100
2021-05-13,174.23681640625,176.59137160550972,171.75526233561664,174.26612498485318,12332200
2021-05-14,169.70358276367188,170.88575016792663,164.89678177846798,168.95129441550978,33149400
2021-05-17,166.1668701171875,169.0099215950596,164.6916169516548,168.7265854491394,17771600
2021-05-18,165.77606201171875,167.31971178086997,165.5513579355947,166.34271938832268,10401000
2021-05-19,165.37550354003906,165.50250241157718,163.25543187457933,163.85139781981698,9251000
2021-05-20,167.4174346923828,167.9450040807667,165.09218778168838,165.31690678930372,7400700
2021-05-21,168.43348693847656,169.1369226722145,167.57374374769117,168.2576354589027,8105700
2021-05-24,170.299560546875,171.08115752959952,167.79846212833456,168.48235389782258,7346700
2021-05-25,172.1167449951172,173.36729404308292,171.36445669185449,171.55986709312208,8089700
