Price,Close,High,Low,Open,Volume
Ticker,GS,GS,GS,GS,GS
Date,,,,,
2021-02-16,277.0205383300781,277.87303804465205,274.58742642298597,275.2800655038174,2792200
2021-02-17,277.7131652832031,279.7023040973943,274.178941940312,275.30669240355587,2333100
2021-02-18,275.1912536621094,279.27605995901644,273.13108671589674,274.58742003637593,2093300
2021-02-19,280.2705993652344,281.3006827778032,275.4842927107268,275.4842927107268,2749500
2021-02-22,281.3805847167969,284.65730722308945,277.24250103758385,277.9440286979077,3162300
2021-02-23,283.4584655761719,284.15999314714435,275.7950214250474,282.3662429462621,2942500
2021-02-24,293.6084289550781,293.90145712700763,284.2488983086194,284.3110648328408,3934400
2021-02-25,291.0509033203125,298.1992928402434,289.74554217063,295.99704297354594,4244000
2021-02-26,283.69830322265625,291.8678885025599,283.3075809810506,289.2838047636011,3732200
2021-03-01,294.1197814941406,295.1182438660326,288.22703069401285,289.7336478392618,2957800
2021-03-02,295.0291442871094,299.70945792728816,293.7543225298113,294.19114309695414,2850300
2021-03-03,298.1404113769531,303.1951617668095,297.08846176273215,297.4717951839387,3606300
2021-03-04,293.5581359863281,302.89201786056327,288.7708490479144,296.9814471646013,3647600
2021-03-05,291.8464660644531,299.16557602664193,282.1203272581246,299.16557602664193,3740200
2021-03-08,297.92645263671875,300.9575071660765,293.3887808278575,295.40352571993805,2998000
2021-03-09,294.71710205078125,299.88775030771984,290.2418407578655,292.96086908174516,3324800
2021-03-10,304.9067077636719,305.2454775475275,295.55500760117496,296.03641872592004,3153100
2021-03-11,304.9780578613281,307.56336768471317,299.95005235679315,301.9113368882193,2756600
2021-03-12,310.9599609375,312.02083394941263,306.35098271141095,307.7595219340029,2436700
2021-03-15,308.49945068359375,314.17825281764067,304.88893470763713,311.52160844618265,2276200
2021-03-16,304.6304016113281,309.2572271874752,301.10011623043823,307.81302076829564,2332600
2021-03-17,307.5188903808594,309.37317401638603,303.46260241867145,307.2246840156352,2710900
2021-03-18,310.2379455566406,318.1276228891648,309.337533617906,312.6895385172175,3713000
2021-03-19,306.8502197265625,309.56032400480774,303.66760063007314,308.82932442791923,3513000
2021-03-22,302.5086975097656,305.67349713772495,299.54005359215375,304.05098198464583,2094500
2021-03-23,295.76910400390625,304.7909896885932,295.37684692169955,300.9843167143691,2457500
2021-03-24,292.9876403808594,300.378086409831,292.80043544531674,297.24005721635683,3332200
2021-03-25,294.6813049316406,295.43017868474504,286.98778745655704,291.8285600675385,2804700
2021-03-26,291.8643798828125,299.049773706818,287.67437381399617,298.2117724930547,3082600
2021-03-29,290.384521484375,292.19424181795745,283.2436908134983,285.5883096193753,4533200
2021-03-30,295.98297119140625,299.3171279614946,293.16586554586524,293.6650967026895,2717300
2021-03-31,291.5166320800781,296.55353480783384,290.12591270902493,294.3961486682005,2624500
2021-04-01,292.0871276855469,293.8879235669439,288.98473979681046,289.10953396381154,2659000
2021-04-05,288.43212890625,296.7318827079946,287.9952811441147,296.7318827079946,3235000
2021-04-06,291.570068359375,292.88948041733846,288.84211720668515,289.2789376286218,1801700
