Price,Close,High,Low,Open,Volume
Ticker,MA,MA,MA,MA,MA
Date,,,,,
2021-02-18,328.9338684082031,330.38195179271594,323.4720508197067,325.07560482586035,2393700
2021-02-19,323.7928466796875,329.4587465874164,321.68390890983727,328.91451032267804,4095800
2021-02-22,331.0718994140625,334.43450708938366,319.5165372012925,320.7119287035709,4940300
2021-02-23,340.5572509765625,344.3085949345725,328.885269487907,331.0622139750986,6326600
2021-02-24,356.9815673828125,358.4101945453892,340.7030060890241,342.93825935844535,7467400
2021-02-25,344.59039306640625,356.98153563583185,342.29680145067067,354.2992082241561,5207500
2021-02-26,343.8907775878906,349.2748607120814,337.3501850448842,347.0298491601183,4868500
2021-03-01,352.6859130859375,356.1360135830021,349.07061396973324,350.52839539306336,4382900
2021-03-02,352.6082458496094,356.2915529359136,349.22618161760573,351.81131806630157,3559200
2021-03-03,350.1105041503906,355.14470219955956,345.44561547277226,349.867540580543,3692300
2021-03-04,339.66314697265625,351.4517467760605,334.9788011753017,349.9648105808092,4572000
2021-03-05,350.7227783203125,351.6071692766923,336.6697736955209,344.93053509927535,4643200
2021-03-08,360.878662109375,371.69540575148454,351.6071929806876,352.20000989701106,7213300
2021-03-09,365.92266845703125,376.41871550604094,362.22963299044204,364.4454602021251,5832800
2021-03-10,370.9569091796875,373.19216287511557,362.50176237608883,366.0004448347727,4509500
2021-03-11,373.5614013671875,378.5372911811044,371.83150171065165,374.64987355665147,3729700
2021-03-12,371.9384460449219,373.12410978073393,368.5661095744386,370.41265694396753,2467500
2021-03-15,371.01519775390625,376.94348670617245,367.9830163420679,372.52156042368273,4216200
2021-03-16,371.61767578125,374.4360475000369,368.0315308118686,371.92867629524284,3445100
2021-03-17,368.0218505859375,374.26116945189165,365.2909418459528,371.1026423642767,3240900
2021-03-18,356.6706237792969,364.91196113120134,354.76579714473337,364.4746147154244,7205200
2021-03-19,346.475830078125,355.97083712039995,340.28512214464484,354.53248189623696,12224300
2021-03-22,348.3126525878906,351.4711797647566,344.03649864940127,345.921898783053,4140400
2021-03-23,345.27069091796875,349.1872628377907,343.5602473967991,349.1872628377907,3756300
2021-03-24,349.5274658203125,354.71716530355474,345.9802028186482,347.0297926313276,3550000
2021-03-25,348.27374267578125,349.3525165260365,344.1822437902271,347.93361734889794,2961800
2021-03-26,355.83477783203125,356.2915209194936,347.20470617035573,349.7995407626988,2741200
2021-03-29,352.69573974609375,355.0670672305113,348.5167473687656,353.9882932530903,4054900
2021-03-30,348.1182556152344,354.308963356448,347.0492098506557,350.6256269006623,2885800
2021-03-31,346.02874755859375,351.3253659066743,345.76635754747605,349.4691204420168,4372600
2021-04-01,353.07470703125,353.17189840721073,345.24156259884563,346.9909183902072,3701800
2021-04-05,357.9533996582031,360.0914614231518,354.08540868594224,356.47616207148997,2180300
2021-04-06,359.1682434082031,360.31502450027125,352.29722557342774,354.6296702385991,2661900
2021-04-07,360.6357421875,363.4346877949167,358.6142979480571,358.75037180944423,2958300
2021-04-08,367.5440368652344,369.0716665702421,362.6887363885167,362.9319883914601,3528400
2021-04-09,369.82098388671875,370.08371513341257,364.33323248157257,365.9289506626394,2429300
2021-04-12,369.5874328613281,370.657747825128,366.0262192693325,367.87492891924836,2896600
2021-04-13,367.92364501953125,369.84047261970716,366.62952731050353,368.82853564100134,2652800
2021-04-14,368.1084289550781,370.66744499127367,365.46184575375446,366.8240511454982,2317400
2021-04-15,376.0580139160156,376.9142660747486,370.68701813922763,370.8816317003434,2942200
2021-04-16,375.7465515136719,378.5974581237242,373.31403126062025,378.50015137483194,2725500
2021-04-19,371.8448791503906,377.27425274454475,371.0275556896501,374.51091255998637,3360900
2021-04-20,366.46405029296875,371.01772113457326,363.47690826000104,369.92795679919965,3135900
2021-04-21,372.7594299316406,373.73243808615086,366.5029946246644,368.37115365276674,2466300
2021-04-22,373.0124206542969,378.9867054372175,371.6794041307334,372.7399795377573,3713700
2021-04-23,376.61248779296875,379.35637757922245,373.10965292688405,373.97564433140656,2294800
2021-04-26,377.011474609375,382.33383045585435,376.6514663396001,377.361743295474,2255000
2021-04-27,378.56829833984375,379.891575206773,375.71739150935554,377.7412354510864,2270000
2021-04-28,384.970703125,390.66280725162153,380.1543301669779,380.1543301669779,4065300
2021-04-29,378.45147705078125,381.798626977892,373.4502016305136,380.93263559666866,4637100
2021-04-30,371.7474670410156,374.60811318997435,365.47155300743566,372.52586163244166,4043200
2021-05-03,369.1593017578125,376.4276741329506,366.67814274809433,375.0654686042062,3344100
2021-05-04,365.7634582519531,368.0013648809283,361.5503167828719,366.8921511489355,3321200
2021-05-05,359.17626953125,369.3928558681983,358.09621496339685,367.72899042803436,2993900
2021-05-06,365.3451843261719,365.5884364125922,355.8291638931639,361.1223316691784,3787300
2021-05-07,365.26715087890625,368.41971659040377,363.4768199495076,367.07696096989383,2935900
2021-05-10,356.4517517089844,365.85101267228407,355.54686138395147,365.64668930395203,3193700
2021-05-11,357.68756103515625,358.97193909658677,349.57267550970096,351.2657301157162,3073100
2021-05-12,346.994140625,355.5177010032979,346.0406116999843,354.90470115501614,3293200
2021-05-13,350.30242919921875,353.04631966691136,348.25913557258343,349.63105111257363,2626000
2021-05-14,354.0874328613281,354.86582757728024,351.73273985071216,353.2311808574678,2959700
2021-05-17,353.49383544921875,354.23333111686725,348.3952824409505,352.52082733656596,2511600
2021-05-18,353.2700500488281,359.85730404790104,353.0851761384777,357.09396466930787,3421200
2021-05-19,351.23651123046875,351.4019059961483,345.7779197798215,347.6850075402827,3577900
2021-05-20,357.7751159667969,359.4389516231263,352.7057220218026,353.14358757581954,4087500
2021-05-21,357.6778259277344,362.4747493032376,357.54159052452536,359.1762668937628,2708700
2021-05-24,362.328857421875,363.6521345368672,359.6628240206438,360.09092038019065,2351500
2021-05-25,357.3079833984375,363.6617241741817,356.9187861541441,363.05846399144997,3916300
2021-05-26,352.86138916015625,359.92543762101457,352.27757834875575,359.03999666759654,3101900
2021-05-27,352.22900390625,356.5102344790463,350.80842010532785,354.7101631888204,5416300
2021-05-28,350.8471984863281,355.5468435795622,350.6915433427208,353.6883948056301,3624300
2021-06-01,350.07861328125,355.5371747914647,349.83536124188885,354.64202391517307,3119700
2021-06-02,356.947998046875,361.15139981945833,353.08515502003377,353.7176042942129,3531000
2021-06-03,352.0538635253906,356.7924091050974,351.96629634332174,353.5522748992668,2605900
2021-06-04,356.14044189453125,356.7339923227028,353.88308549350916,354.4766062278277,2295200
2021-06-07,354.25274658203125,361.32653388601733,353.4743520441732,357.87233760138275,2133400
2021-06-08,355.40093994140625,357.7556028607429,353.4257347315478,355.1479483391874,3224200
2021-06-09,353.5230407714844,359.3513798262724,353.5230407714844,357.03561566058744,2520900
2021-06-10,354.46685791015625,355.77071496447815,352.19002239764797,354.84634534250046,2460200
2021-06-11,355.6344909667969,356.9480579529141,353.9803651777821,355.6734196084046,2708300
2021-06-14,356.6269836425781,356.7340299940473,352.3263036790033,356.12103002740935,2515300
2021-06-15,358.18377685546875,358.79677677765807,352.9489879442791,357.42483164081864,3562500
2021-06-16,353.9998474121094,359.40977058216714,351.5478477650887,359.40977058216714,3081000
2021-06-17,357.3761901855469,359.1859711849694,351.47976286751634,353.6884807923054,3824900
2021-06-18,357.5026550292969,360.38275073824383,352.22893797552894,352.3456941984273,5009400
2021-06-21,363.01959228515625,366.28891497635595,356.3155818464241,358.6702448446417,3094600
2021-06-22,367.8360290527344,368.5365961460321,361.97850067176205,363.89532801773953,3582700
2021-06-23,365.0142517089844,368.4976074395864,364.1871889332003,367.79704046047914,2241800
2021-06-24,364.63482666015625,369.80149787921874,362.83475553306977,368.7701115522327,2788200
2021-06-25,369.3636779785156,369.40260662600423,363.25318685254206,365.3159894554308,3983900
2021-06-28,357.7556457519531,370.6382944362427,355.2647471500656,370.6382944362427,4800300
2021-06-29,358.0669860839844,361.3654978447088,357.9794189169542,359.04973378151897,3394300
2021-06-30,355.2355651855469,360.17846353982753,354.4376913237675,358.01838411760417,2884900
2021-07-01,360.703857421875,361.19036151636413,355.7317998292454,356.1696356979736,3108500
2021-07-02,364.90728759765625,365.35486308424936,362.10501904987115,362.63045182604475,2786500
